id,ip_address_v4,ip_address_v6,mac_address,latitude,longitude,zone,country_code,data_encrypt,trafficked_data,mesured_at
66b3d0a4-33f7-4dc9-b503-cc03a2c907db,147.78.66.42,7055:ae73:29ed:5365:608b:cb1f:b44e:e872,FF-0A-25-97-21-0B,41.5122699,-8.4650216,Europe/Lisbon,PT,5b2ae2d09b401d1c8f0dff79ce6b67f13d1aba66657c67ee2143c1c9e488cd09,79322.8834,2021-08-01 15:52:01
0b063c0e-c490-4ae8-b5ad-e89fc88bba03,176.130.87.49,3096:6dbe:3397:ca3b:9929:5667:c9e2:2e3c,4F-3E-C1-74-71-12,37.2203773,49.3095058,Asia/Tehran,IR,45580fee530e874008b5d6d0123483f0b6113319f03c76fc153fa7acb6c53434,99452.7476,2022-01-21 18:51:14
6cd0ca62-7788-4a31-acaf-3485b47c5d62,191.236.191.3,f053:10d0:9ed0:8f76:595c:5434:66dd:97d1,D0-55-62-E3-60-FA,43.4945737,5.8978018,Europe/Paris,FR,3f1d0e4dcc394fc56f620f13b178d15f14755800b03cdf749945a795cc297ec0,31177.127,2022-04-23 11:28:24
a261a463-7f0f-4248-b8f4-8e7bd93f5065,121.40.99.97,17a0:596f:4b9e:1fb:252e:741f:ca94:ed8c,B0-4E-E5-83-5B-6B,53.4148582,-7.9027266,Europe/Dublin,IE,485165a13c43a3b388783268d06769d474992785f43ec54b0f9db5fe54c91c08,3320.2849,2022-03-19 00:12:34
6cdd8078-5f63-4575-867e-94838753b809,201.190.145.239,f810:fc96:12da:6f1b:4b7b:5194:28e4:985b,BA-44-09-A8-43-D4,13.2586816,121.9316847,Asia/Manila,PH,2ee0fe0fa45978d7d8a5654951963023af8776ea39aee50989ca42103461f369,54489.4675,2021-08-28 22:13:36
5ced43cf-f87d-4fd8-b60a-ea3b525e66ba,140.132.97.223,e256:b15b:3633:2e18:99cc:409c:cf68:b9f5,28-98-99-A5-6F-97,21.459233,101.564635,Asia/Chongqing,CN,bf79d44a36177e83b0b0677772bc96fc2e8a7b078ec44098df25a0b32d60d52c,84629.179,2021-08-20 04:11:23
ba147fff-7db6-4487-8d6d-ad39d64a15ee,7.164.156.213,6d6f:969e:af12:c503:6a6b:142c:e24b:f311,88-29-36-4B-CC-5A,31.375869,121.265374,Asia/Chongqing,CN,b1c3d4368e76c2065f9116ada51e2c1fe01fa0bf5b50faadea6f5c48a490bceb,25859.0591,2022-02-25 14:10:20
3f753027-1088-441c-a823-e8b5bd3d7da8,30.36.43.168,ec70:6b8c:1d1f:8fba:6063:752c:1801:2c10,2F-D5-69-A1-ED-A9,-6.143977,106.3993658,Asia/Jakarta,ID,b2d677fb0d80dcaf53568b47cd5149012aa16a876d21a0e5d60d420cd622d5d1,58638.2475,2021-11-25 01:09:33
7d212d46-b153-4f0a-8e4d-29d91e17a3dd,194.168.216.51,6a59:bf0f:c983:3e9:e4f4:92e3:abb0:b4bb,E4-53-B1-EB-53-26,49.837947,20.1528189,Europe/Warsaw,PL,ee89c54436ba8c6ed7e7631a731474269ff3aaaca7e10bdc866aa4fc3a62a0db,56589.8743,2022-03-23 23:36:11
f7c4855d-c8b3-4081-980f-4262afdf58c2,95.125.84.18,a3fe:493c:aaa8:bbc1:833e:5798:39a:264c,E5-F0-8F-25-71-CC,-1.9606263,-79.727151,America/Guayaquil,EC,1cd03b61db50e026161ecb335ef36fa21224dc9ffbbecca11ec80821255ae74e,12218.8018,2021-10-25 12:23:41
397fcef2-f284-4f7f-9d20-818aff8fdb18,90.222.226.52,2f72:7ce7:ea71:f170:a39e:70d7:87fb:3d1a,75-04-20-F8-FF-E2,40.9765733,25.4219873,Europe/Athens,GR,d77457970ee0c6f3225649243eeb0b23b63d01a120a13618b8d9c6b83d015724,84006.3933,2022-01-13 05:43:12
d904f07f-c14f-4eaa-b9f6-620186e33182,185.135.49.57,69b4:9726:d059:d574:fd97:ca97:f482:f93c,90-26-6D-7E-A7-2D,53.8257473,39.556825,Europe/Moscow,RU,8ed45364a648a60aec9e8071e65a86c2143f51632939d1b81b57d35f85e7e11c,42043.74,2022-06-02 17:13:05
42aed7bd-6d22-4b53-8441-82ca17632a87,125.229.198.180,13fa:c4f:60e0:777:1adc:c3d4:63a8:f225,78-CB-CF-D1-70-3D,30.9127987,121.9104961,Asia/Urumqi,CN,7d625b5adde338a9e89e031a5a3a412d915b019b207551166fb97713f1ac77aa,82209.21,2021-08-25 00:26:37
945ca3b1-e972-4b41-9ccf-716e9dab5d3a,246.166.8.239,a0b:df81:afe4:2e06:22a7:6af5:a156:8177,CB-FD-B9-D3-95-E6,22.720974,114.246899,Asia/Chongqing,CN,6cd8c8de5f2fb0d41c22186cac3cbd776f69d9254cc007ff0b272cab122ecc2e,73931.756,2021-08-12 15:46:00
4b112982-091f-45d8-8dd1-81b10cbf6b9f,240.158.79.57,f7d6:372d:4b90:f2fa:1e3f:71cc:2e8c:b7ba,F3-48-8A-E5-DC-3D,50.7249071,30.9358078,Europe/Kiev,UA,d0891b36ba2c7603a3038e1983d76117f4146df617cc36b47bf4f5f7c8d4f9bc,71869.5274,2022-02-14 20:03:43
6e887264-11f4-4ceb-bb71-4f6b5b3e4106,57.211.249.220,91fc:7c45:864:12ae:fa01:a3f8:2007:e700,C9-5A-12-7B-7A-EF,-7.1525924,111.8971017,Asia/Jakarta,ID,e89ad16fc43891fbde8380f19a1979e6510098e27b3975b05c1a6368fdda2b1b,48782.6259,2021-07-28 08:50:30
b8988471-fe8f-4c0d-ad47-077b35dde8ac,89.109.218.34,bb95:9802:3bf8:97b3:2185:4ef1:dba1:bac1,2B-89-0F-04-4F-9F,8.508983,125.969667,Asia/Manila,PH,550e3d82a60f6ea9aed6939e9a35f61252546ae6a05a2146e0c5102f4d7be16d,92903.9172,2022-01-06 01:28:14
4938a5e4-5ff2-433d-963c-d37f21dc5cb1,67.190.96.163,7c58:36d1:2904:3b3a:9c10:733b:1b86:5ee,86-AF-39-72-63-3D,34.73564,105.32632,Asia/Chongqing,CN,6ba3908c9999ae1cc7f261417cb35a57d0cc4a2cecea3615b271909f391e7bce,23371.2714,2022-06-28 05:49:01
fe4763ed-568c-4d95-93f1-ea68fa579297,173.175.8.227,7dbb:a358:587c:ee44:4c9f:d98b:53e0:98b7,31-5C-4E-F9-BB-E6,33.4180537,131.6156723,Asia/Tokyo,JP,4becaa106465f55742be05a4cdd935d93ac17dac03dccbd4968a794bc367d185,80512.3989,2021-08-15 02:51:55
aa4fa62b-5248-4382-9867-03d913ea2582,117.200.156.173,7da6:4d2f:9c25:9aed:a953:cba6:83e1:52d,E2-B8-42-39-52-89,11.1619,124.005,Asia/Manila,PH,f746e7ffd06b4c103c9d3e27a57543f8c157958aeb0c4ba10e747f375a749169,44200.3612,2021-10-08 13:05:07
71e275b6-21c5-4ef3-82d3-e71fff405fba,253.210.44.14,1f70:433d:22f2:ab81:325d:4a02:2bb9:6e73,95-21-0F-17-95-D8,25.90348,116.070449,Asia/Shanghai,CN,34941e37d2f4ead1eca6c160301bbf94d81bc0816ff36b2a5bfb60ed4b6e60c5,877.6608,2021-12-30 17:19:57
579f7193-9000-43d2-8c29-9d7af810efcb,4.13.149.32,1de5:d4f7:8c94:143e:3113:6060:76fb:bcc1,A6-CE-E9-AF-AB-C2,40.3942251,-7.8103942,Europe/Lisbon,PT,986a131df4ee627fbf7bf938d71b2d8b12f6f8167097b6375826ee9391cf9364,72772.6716,2022-01-14 02:22:54
4c68458d-67fc-44bc-bf8c-e8f4151e70cc,220.148.101.84,be3b:1fe0:4978:9628:a325:b151:d5fa:13a7,40-5A-DF-B3-FD-7E,45.4560254,9.1257661,Europe/Rome,IT,c2a44a1522b7fdef246e4969d4cdba3224178c83d3cc14a77c33e70e96941188,9242.3406,2022-05-23 21:57:30
90ab1cd9-2d07-438a-ac92-7f7b40a5a8f5,222.236.17.36,c9ba:7dcf:9c26:52e6:805b:fbf6:38fa:5dfe,C5-C7-24-78-D9-71,7.7630152,5.7247169,Africa/Lagos,NG,7773f6719ea2156adb7b06818ce1e980c5f92a5d81e0a1ca5b3b205857393375,94477.2669,2021-09-01 09:10:08
e7080488-2503-4ddb-822d-48d6b9d62039,68.149.56.135,a4e9:e727:5135:5af:f5d3:1573:70b3:1c16,76-89-EB-B9-34-1C,-13.6616515,-73.3767641,America/Lima,PE,b558f6e1320d72086f7cdfca5f95600d6f5c595b27af2542602bb2938de3ec09,69569.4123,2021-08-27 12:33:27
27bb16dd-c889-4797-9bf4-11df2849c18e,226.244.146.115,4c5a:37ad:786d:7b85:14e5:6662:895b:e12c,31-EB-9A-58-18-FB,7.3517838,122.2833466,Asia/Manila,PH,e441435481cc6d85558ec23ddfe7c779bcb10a085fedc8aba0e1d1ce35ff4163,71167.3476,2021-10-14 05:53:44
59243f80-e5a6-4de7-ae40-119ab458b651,134.127.144.180,c4b3:cc82:97b9:a0b3:c2be:e29f:240b:c62c,35-3A-5C-2F-84-17,47.9755808,80.432736,Asia/Almaty,KZ,d992342ea90e9758cbbca8c2969a1a491c94ab4bd95823ba8d0342ea0e24f699,2285.0392,2021-07-28 04:47:17
aca9e4d1-bedb-4bd0-9e15-3fe5ca90ae0f,46.176.160.140,3196:27ac:4733:5b3b:760e:5cb2:a234:61cf,10-50-75-90-9C-DF,26.905819,118.146114,Asia/Shanghai,CN,2797ae1d02990743a6592f6fddd192c0f23fd97c0da27e1d402f8d83eb213ae9,7797.1116,2022-03-30 21:58:24
455235d1-62ae-48ca-b9e4-e826e4a24b40,107.53.182.23,d803:4c61:6422:807d:98d6:647d:528a:8416,23-70-C6-57-9F-EC,34.9904542,126.4816856,Asia/Seoul,KR,86d8ad7f6ece9588f11bf561a01d6cf3e5ebe705a5022d31b9079f39ae5ab3c8,26926.8258,2022-07-15 10:55:30
11e63ba2-8c10-4df3-98ee-6157beb50ad2,49.251.26.227,dc2f:9fe2:7574:b65:a5f8:bc23:261c:834d,FA-3D-88-DC-3D-CD,-7.5590563,112.7509656,Asia/Jakarta,ID,7003891c619e6f584b53f922908d094223d962e7d1dc7113d0fe79ee6b60d666,70229.6725,2022-07-25 10:20:24
319fd656-22a7-4e11-a6a0-2a063df999a8,204.251.4.154,6fd7:265a:1cc6:3167:25bb:492f:7b43:d0c3,BD-F5-3F-48-01-AA,21.4906113,-77.6049218,America/Havana,CU,cbe83f266659267756d2d21ee5d9a7f9d43ae116efe0997b2134625281a22769,46862.0869,2021-09-09 20:02:57
bd564913-2bee-490a-b881-28c204833162,115.81.193.250,52a3:15fe:bd40:fe91:36ee:ffec:6703:84ef,7C-3C-7D-FA-FD-D2,51.2329872,24.0364394,Europe/Warsaw,UA,8c172f4c727e0038034c075bdc8abbe7e3d3657675842977266109369361983a,38419.7969,2021-08-13 09:59:06
41576de6-500b-4712-8afc-d65a2a525394,218.126.178.79,8b80:d134:36f0:cf8b:2c83:26de:b69a:15c7,1B-CF-01-C1-93-13,33.9715904,-6.8498129,Africa/Casablanca,MA,be84fcf5e305356ba170d979913179f12b77d45e37eb2353d49a9752760f972e,45516.5134,2021-11-10 11:15:24
080195d3-6051-4881-972e-aeb52ac71f6f,237.3.37.87,972f:b194:54ad:275d:a7db:c6a2:8ea2:1ef2,18-0D-B7-73-06-D2,39.905131,112.505924,Asia/Shanghai,CN,af18b198e181fde2a0d02df519d2c1685102c87d35f4a3a29cedba20662a912a,591.8508,2021-08-28 16:42:32
8c574eaa-2059-4c45-a692-1d141dc8c6fe,4.51.158.176,a617:b005:6bb9:e6ab:9970:5a28:52b5:1c0e,0E-C6-4A-03-62-45,-6.2455587,106.7817741,Asia/Jakarta,ID,0a6e799a5b89aadf5b9b86e897f2e9ecf6beaca917a60463ac322ea9ca3c6bc0,91625.7481,2022-06-01 21:35:19
fbd2157b-99a3-4cde-82db-75a1f5bba81c,65.199.57.66,3f68:cc6a:e1ee:1598:81f9:e93a:57c2:f406,13-8A-81-AF-57-1D,-7.9396646,111.4109784,Asia/Jakarta,ID,62c3392020bb55a6a939d1af377eff6a09c90ad194436b48afe4be2fa2d8f732,14610.5651,2022-03-04 13:53:47
621e0c8f-941f-4028-8435-f79674a4f32a,50.145.215.242,1f8b:6cea:f724:4b80:351a:834:45fd:1812,86-3D-00-59-49-7E,32.497877,119.975728,Asia/Shanghai,CN,b3923a2843dbd1f286c71fe6533a055973d68f3a99d0071d1abc3f970f0952bb,62928.7297,2021-11-23 19:54:31
cc586585-1288-440c-ad29-5b7142243618,201.171.180.98,ae91:262c:a1ec:783b:6da0:8344:7ba7:ecf2,33-42-59-A5-AF-D8,12.4102568,122.0493078,Asia/Manila,PH,8e81ff09b55f7d4c0a35ad35127768cce87d5f936af287236fb8d4c3798432e1,97425.6174,2022-04-08 00:37:45
556523a0-94e4-439d-a380-ed2ef51f745d,100.140.226.99,edfd:ba73:98ff:91bb:19d0:3a3c:f3d4:72f5,B4-22-21-6E-67-97,60.8061218,23.7484332,Europe/Helsinki,FI,a69f703b905b51189245e68560974607ccb8c8b469abc77b66c8c5b88210cb0d,68750.8748,2021-12-28 16:35:12
8cc1c696-0091-456a-8f06-87e1a7ef775d,70.38.23.100,988e:1f47:147:fcc6:b5e7:3236:436e:65e2,5A-2D-FB-5E-60-30,37.8098511,139.1200637,Asia/Tokyo,JP,6b5f180f023a82a280507a45cca1fb32de1d636a7bbf04dbbbe792b33d315641,18452.2005,2022-01-14 16:50:11
b43a77a7-b005-469d-84db-167933d1c694,159.84.172.102,61c5:1915:2d83:13fc:1057:b341:13f5:3e42,24-78-66-E8-E3-67,41.961922,86.483486,Asia/Urumqi,CN,b38f25b4a2626b9c6b74a69e212cd61a72d48a74ffdf3207eebb6e96ec17655b,66628.6678,2022-07-27 12:07:35
fa576193-d14d-4a07-8444-89a3b62a3581,106.129.118.203,bbfa:26ce:7fc5:6115:5c8:ba0a:2a55:b72,D9-FB-05-30-D8-16,-4.1034782,-81.0451037,America/Lima,PE,b510c1a4d590f97b8e9cea711413abccb42564bdf5bf6114aa22e7fe98bf5007,38809.0084,2021-11-16 14:36:56
5fb34210-a604-495d-be6b-22f78c16352c,152.74.64.106,10a3:8b0d:ec4e:f60d:e501:9b6d:46d:721b,35-F6-A8-8A-4C-FB,37.4703686,22.1773357,Europe/Athens,GR,70482c60bc78f0aba7c2ddac5786d85b8d121d0d995b41624085ff62e4461b19,69853.5495,2022-03-09 15:34:16
ec8dccfd-3101-4c21-871e-3663a10bdd5c,91.205.220.199,31e3:6d1b:43cf:7e26:859b:88be:9dbf:2c36,50-26-D1-BB-FF-98,30.356669,117.47637,Asia/Chongqing,CN,5aa4deca9e700fff06739699772da0091a90fb7b7b53e2b6dcf7a3453149eac1,11630.8633,2022-05-31 10:54:12
4b147b45-b495-477c-9afc-6b02ca534185,83.72.5.62,b906:aba7:b27a:f03c:43ff:bc4b:8ac6:4ec4,BB-9B-2C-04-2A-13,54.4771768,-8.2817353,Europe/Dublin,IE,c9562a0ed1fbd5ab3955994d1892d9c2f1e3ecf8fe91c63c456bffaf96c6bf75,41486.7964,2022-04-11 09:34:17
59679690-2e8f-4eeb-95f6-c87d0322995d,20.183.232.248,1883:30ef:7118:4c77:16bf:80e8:9470:863b,05-CA-BB-29-49-91,38.6714312,-9.003566,Europe/Lisbon,PT,82d683103d153a3d1158555636f41e2378e2020a64c9e33a0a69502696ebbba8,14331.4127,2022-06-11 14:40:06
98a4fc01-5363-43d4-95aa-38b7aa0ec61e,144.237.184.69,76e:46bc:8c2a:50bb:a061:83e7:1def:ce5c,40-98-E9-C8-95-7D,51.5749669,4.6259996,Europe/Amsterdam,NL,e068b0accb999f3c0d4b2bb86355cce6fa7723899640b275bd2e980cf447c715,61961.9677,2022-07-17 01:44:11
c500bb22-d5c8-4fd8-8646-587cb0fae46a,28.47.111.36,7660:6af3:77ea:4d40:f440:289d:43e5:728f,EA-97-C5-0A-E1-C0,49.9498112,14.034461,Europe/Prague,CZ,fd97e78c7b79c1c7fa058d5ac99cf83c6d8c2617818fe772625bfe30bf8c6ec2,79072.3512,2021-09-09 23:49:25
0e6193d1-5050-434b-9f7b-e44638909137,120.206.190.152,9df4:69c8:6a25:ef7:ab7d:d5c7:c9be:b540,31-3D-D7-EC-D1-52,49.83347,19.93965,Europe/Warsaw,PL,149cc713b6f20c37b0e93145638001fa2e0b94142cb7858342d24d34b64794ea,20751.6409,2021-09-29 01:04:27
623d2853-a903-467d-89bf-83ff846c0e97,191.255.24.79,399f:ff85:5c28:de36:da6f:ccb8:b63a:69a8,42-19-75-F9-93-66,55.1211323,60.0722304,Asia/Yekaterinburg,RU,3bdfbebf29dcbf78ae52bb21edf452e0dcc2039945bb33309d036251093fb57b,42381.2301,2022-03-04 14:22:40
8cefa75c-9464-43b1-ae4c-7ddef06a76fe,87.53.123.32,bb3d:ea0a:a236:5fca:4973:2cbd:ff2a:92bc,FE-91-71-B0-47-24,39.4110563,-7.349941,Europe/Lisbon,PT,915e1f6344133a681820e61be252cb15a2a461d7a5862ce704a719cc4aec4d57,85076.0661,2022-02-16 14:58:49
d1ceb6bc-b635-46fb-b07a-be34bf811da9,114.117.226.38,c63a:8f43:2c5a:7200:72fa:3898:ed1c:f2a9,7F-9F-0B-A9-19-5B,53.49417,-8.83565,Europe/Dublin,IE,f0102574dd5594d67291a7840e4f9d8b38f3bc95c5458b1a04f3528ddd359d63,55266.601,2022-05-20 05:04:23
21257501-64c9-4bd1-ada2-fdfa64465442,184.129.60.50,86d8:c2fe:fe8:5e7d:a146:385f:b6f5:acba,7E-DE-C4-BE-17-D1,61.0962323,28.8780526,Europe/Moscow,RU,ef1b2b4a15298f74e6a993324b278474ea54213c6cb36fdf46d2eac88725d20d,60322.9676,2022-01-18 16:43:24
7217ac28-5795-491d-9f3b-76e054884ec4,102.6.88.67,eca1:4ec4:dd2:217b:8c93:30f5:ff6:c3b9,7C-CC-AE-1C-2D-77,-7.6077557,112.243026,Asia/Jakarta,ID,59c9b736b7409210a9c9bec0a7aacf8665637fca750d15cbc1b103747765d918,80799.7891,2021-12-19 00:32:40
1018e379-e0fa-4f2f-83af-c293fa5a180b,31.18.94.190,ac0c:978f:5323:9d81:91bd:fa5a:6569:cb66,48-37-6B-18-4C-AF,47.1594836,20.1974097,Europe/Budapest,HU,daca1ca7376a8255d45d84e2edeb5b7375955fe88960247a715903bf33382a8d,41179.0766,2021-12-07 20:44:09
012ef6f8-dc99-4f15-8031-2f2f89d962f6,244.222.11.166,7757:319f:f60a:2cfc:4899:6cb:5166:3e23,00-32-81-5D-5C-1F,50.9417027,44.785514,Europe/Volgograd,RU,7754ecee6e18f1aabf9330e07d94129fb681a25f07e5b1825040bbf4eed74c73,29831.8519,2021-10-14 13:11:31
e26639e3-9131-4d1f-90de-a69f441c3a0d,180.66.202.112,f615:86ae:9e1a:cf17:5705:85cc:b5de:b65a,46-FB-8C-D4-64-1E,35.872664,120.04619,Asia/Shanghai,CN,0b057d76335e42dad343684a9314b857533c0daa4aba1cab80bf3ecae71c903f,50447.7412,2022-03-16 23:52:03
912f622b-8ffa-4b6e-bef4-829852b134af,179.68.141.188,1afe:4f47:4108:ef9d:16b1:8d98:4d43:22f9,B5-D1-2E-6F-2C-D6,18.3051999,-77.3539774,America/Jamaica,JM,f096e93dfe10e2e4af31330043924a68bb4e68db902cf75017c40de6c74d1279,43241.9512,2021-10-16 03:53:58
36f43386-563a-4e0e-a899-6115857e7bb1,226.156.158.27,2f3e:c8ff:4113:4ce6:b225:c787:bd5f:a33a,85-39-1C-7E-7C-33,36.195409,113.116404,Asia/Chongqing,CN,0446e4a0da8eb7743ce1baa2aa340a3ed2d7bc8dbd7860d710485b8676ac60b1,51001.7482,2022-04-18 14:47:41
0b7b73f6-17e9-45cd-bcd2-29bf92b54f6e,158.237.100.181,8725:16e3:f8e4:6cea:ff16:6550:f2e:a576,C6-12-06-05-84-7B,10.098232,-84.405668,America/Costa_Rica,CR,c4c467846bdd74b7e5a9a0aff0d500b83a3779eb435b6c29369c8bd608f13b14,52953.9845,2021-10-25 02:29:19
7c8c0b23-c833-461b-8656-81878473da5e,229.108.158.37,8daa:7d14:19ed:c78e:7bee:9191:53a:deaf,F0-0B-13-88-57-F2,17.9567646,-102.1943485,America/Mexico_City,MX,791aa8aafa55ba1e20827de5fe2df22f7096abf53f705432d1ea60d7b5835a3b,21690.7346,2022-02-16 14:49:10
64aaf527-feaa-4869-bf31-7c5eb300ccb3,112.194.112.216,75a8:54c0:569e:f0f7:bc94:504b:3a9d:e6f9,F1-45-26-5D-59-D6,42.0416939,19.94522,Europe/Tirane,AL,81f0377f1831e57bf605623afc37f793088f5f6d4eb84a7a88e0a2d8a7edd38f,68388.2617,2021-12-27 20:09:31
d8380e5e-c2bb-4d80-895d-ca882f75e6ee,120.224.23.83,e062:624c:2f22:9214:7b09:2bff:dd40:f7e3,07-DC-50-9F-E7-35,44.7522462,41.6009212,Europe/Moscow,RU,1669dc3a235bf84f5530ed7e516c097e8b11277427253debe3920626ffff5c87,18656.877,2022-07-25 20:47:47
ca0390bd-8546-41c8-bfd7-5e9bc186c38d,246.106.32.159,b0df:28a3:12b3:fc95:f724:31bf:b1ea:c4f7,FF-67-B5-32-06-40,0.2070254,32.5401025,Africa/Kampala,UG,f3fdc1a4d4c6f78531c7f0af2dd9febee5ad0c1d82cd18fbc4f61f00d39cc135,81710.2516,2021-10-23 01:22:50
7e7c3198-9aa7-4f7d-8ebc-a2e6c66468a2,119.73.218.195,88bc:f100:6271:d181:996d:dcb0:df0f:3295,03-28-74-D2-F0-F8,57.7856103,43.200317,Europe/Moscow,RU,e31cb9819c03a5b7641722df211ae2a21f7486fddb27afcaa24ebaed36d3b502,17977.7051,2022-02-08 05:14:54
e61a1337-b15e-4e5d-a4e9-31775e682709,204.140.166.231,fa88:f3d6:4366:a285:f7f0:16a9:2764:b3dd,53-9E-A6-35-97-C1,-7.3384839,108.8581191,Asia/Jakarta,ID,2e61265ade44243694b2bf7f5ef449b1abae826963e13ca44dd3f743c6ff940b,85344.9789,2022-04-23 05:15:54
dd517909-8921-4926-bf07-429cc2e48100,18.157.214.142,f259:1e7f:26cf:a468:940e:4298:5eaa:a14c,1F-75-F7-4C-83-23,38.963066,100.177294,Asia/Chongqing,CN,9721a8cddd02bfd3b3ddcea4363784d7c0f94fe18d3ed7402255aac07643b3df,17529.5651,2021-12-08 09:53:01
7c70ec63-0a85-40b2-aecf-a87396e548b7,126.109.208.231,c5e3:42f:cc86:a697:4d3e:7722:eac0:2b30,E9-7A-93-43-A1-6D,54.7214094,-113.2861822,America/Edmonton,CA,19ea34a4a32730b816ebfe2e53e730932ae765e6713b5e5e3dc58481a19583ef,59214.7131,2021-10-13 12:05:26
a04ca654-ea2a-4e09-a721-7f5ca6b341ff,90.139.181.59,8ca8:20a8:ca98:5fbb:fb7d:b7a4:a0d3:cdf1,E2-E9-AC-F4-21-59,26.489902,113.772655,Asia/Chongqing,CN,15e156f33c77d8f8c317195214fbd647051e3143401504d9e6ba1b1a96ace8ab,40455.4197,2021-12-20 06:52:15
78a604ce-50a8-4820-81e7-7b2fd1f8a512,147.2.99.76,3f09:b0ae:1221:e473:e712:ecb6:bac3:45b1,BF-0A-3E-B0-D8-24,41.6286623,-0.8744828,Europe/Madrid,ES,ec8c4e2d6fa61559af0619d67b35756ea574200f9f93b51dcc90cd97775d186d,32725.2841,2021-12-08 00:44:12
debdf101-da16-4758-a1c8-8521c35be6ad,183.21.64.231,952b:fa37:cfca:9f3b:8183:d26:ae6c:ee81,31-CD-A4-A3-F7-C4,-8.7688975,116.3957965,Asia/Makassar,ID,67c61f70c832b81b0e092d306631645a8768f82e4b486a4baa5b00014f7611ee,60823.7963,2022-02-01 11:34:50
55b7cbbf-1747-41ec-8039-ef2547684181,243.101.156.79,a434:a470:2718:59d6:8ffa:a5af:8566:cbcc,57-8E-38-17-CE-8D,30.39194,114.894843,Asia/Shanghai,CN,e8aa92e891c6282ff43822b877de006d94da45bad5e1c775f793d3f20e5a2052,14632.8268,2022-05-07 09:05:05
b98140f9-9609-4cf7-bf16-23d59d310b80,69.43.105.156,2d2:4bd2:25fe:3b:a4b9:53f1:acfd:1c16,0E-FC-2A-C8-DE-52,29.3180299,48.0753917,Asia/Kuwait,KW,a8d425a7ad9250613f76876c0cfdcb1b212692001e60d020179280f0f49fb7d6,6784.2497,2022-05-09 04:30:56
86bdeb08-3ae5-4296-b55b-c9b2a54e2323,194.2.79.105,767e:f51a:5c2c:ffaa:ee4a:a75:9f1e:6ff8,3F-C6-FA-CF-6B-D6,25.073688,121.5140449,Asia/Chongqing,CN,dcc5659b50671ff2ce11f3ddcbbc28fb614a92210e99f86fd2289cf5cc2d40b4,53793.2128,2021-12-12 12:38:43
d57789f5-5f01-4ace-ab06-a8c8823cc7d2,29.85.238.186,5033:49a0:2b82:7c2b:92f9:ce5f:c984:325e,83-DC-9A-DA-00-DC,-1.241956,29.9856157,Africa/Kampala,UG,fec63fd4e59049e79041d4cb5679cec3ae5baf7bb59e228b139f78763d939f9b,77661.2789,2021-09-28 23:10:19
eebe449d-8b8c-433e-9406-9e69a0c591fd,142.30.173.217,643e:2220:d52:b8c5:4b40:2be7:e37c:6208,C2-A6-9B-E1-10-65,8.5493413,-71.2428737,America/Caracas,VE,c250ce5ef7005456ac1a1d606281ac7a7e5320e57d17eab7099d98edef93b6f7,19368.7819,2021-08-19 06:37:28
8711a06d-6a28-4ac4-a042-d1424db1fdab,85.17.52.228,22da:e839:c8d4:4570:eb20:3fe8:a08d:80,E5-7D-EC-DA-1D-C8,63.4741556,30.0475103,Europe/Helsinki,FI,b83b2beeb620efa2a0b42385b28f4376dfdc8bcfbe7ecea2bd6d6e33276465bc,83453.8335,2022-07-12 09:16:14
65fc7b85-70fb-4714-b43e-feeb00e190f0,98.24.14.104,90e4:2e83:d4ea:a541:72a9:79f0:d027:4f1e,40-0D-28-E0-82-88,32.929538,35.271917,Asia/Jerusalem,IL,c43a92105912952e6850bd47851f764b09ae28f6fa4d772c3ebbf7087ffc0d7c,94789.6209,2021-09-28 08:26:08
0a613fd0-b514-4c51-9525-066bbc675cc4,131.75.206.52,345d:df32:ef63:4376:bd06:b98a:edd8:7493,FA-0F-7D-69-DC-66,15.6580509,103.6131203,Asia/Bangkok,TH,01416500b8cf79e5c117de2bd36ae16b9d3cc3d3e00e066011c7d9ad6a2e84b4,26014.4155,2022-02-10 18:15:54
2cf3fc1c-7192-4756-909f-80c2cce31774,216.38.226.227,a54e:4161:2353:c727:cc11:3f86:656d:6dda,6C-8C-EF-2E-AF-E7,51.5742615,5.0840393,Europe/Amsterdam,NL,7402d30b868bf79e5c8cc60cc7c4ccdd366c7d16bcdbb030d849966cc3803a98,96843.0975,2021-08-27 07:30:18
687955bf-c8d6-4922-b162-0c3e084df8a2,227.234.148.227,ba90:9da5:5f43:30f1:7e2a:e686:608f:ade7,8C-07-94-E2-58-F5,-8.412098,119.866554,Asia/Makassar,ID,0a624c525d413a409221505981930e3e8360f3957147ea6b1897646e52e65376,28967.3229,2021-12-31 23:53:17
87c8e63a-98a5-4ae3-9629-326ef6342469,179.179.71.89,a7f3:f2e7:6eb9:bdf3:ef1c:fafd:99f5:51b8,18-5A-DF-DD-0F-6B,-35.229035,173.94869,Pacific/Auckland,NZ,066b1dc110b5c00a1aa304e40c2499c048d0593239105802be4c070154659dae,95434.8888,2022-05-07 05:41:20
43b4d4c5-e48d-47b1-8bb3-f77e11217991,192.173.45.19,b35d:b237:1195:e857:22c4:b7e7:7dab:4dfc,47-7E-2D-13-D9-4F,-3.4944313,31.9899648,Africa/Dar_es_Salaam,TZ,4b239dd780354016cc5b506d4a428b9b436cb5105475627120529ddaec8a1cdc,54282.878,2021-12-17 08:23:23
