id,mac_address,ip_address_v4,ip_address_v6,temperature,longitude,latitude,zone_name,messure_at
fa60e0da-cac6-43fb-be05-25701b918b8b,53-D3-DF-06-CA-C2,133.147.19.230,1617:9821:8fe3:d4a9:a96c:6012:ac34:f4d6,274.203,113.3612,23.12468,Asia/Chongqing,2022-07-11
0baf4441-a954-4a84-9a01-cb68854ad93b,F7-FF-AA-B5-39-FA,40.133.80.193,726a:a748:6000:60eb:36b9:ab9c:b95b:3000,1187.763,1.9593782,43.8139627,Europe/Paris,2022-02-27
d3038275-8764-4559-b592-ee581e27d61d,5C-E9-8E-B1-FC-8C,184.245.43.135,421b:ea08:ca7d:77e7:f4a1:827b:5d6c:f621,1422.103,103.760377,25.424394,Asia/Chongqing,2022-02-28
73399f2c-a3f3-4d6f-b064-92ef16fc28a1,DC-8D-4D-6C-77-78,130.207.185.69,3a61:a45d:d262:6e41:5a8e:8b2a:cab2:aaaf,540.023,20.5122334,50.0055345,Europe/Warsaw,2022-07-16
79cd613e-bbd0-44cb-8c00-466d6fccf148,A3-A4-6D-D7-AB-9D,253.112.82.215,607b:b97c:d923:d187:e68c:4007:656a:b29c,274.213,37.1341934,36.2175503,Asia/Damascus,2022-05-21
501e29c6-7395-4836-95db-bc17a8141eb5,1F-F3-29-34-0D-24,96.144.198.217,c228:5a44:88f1:f7f8:5766:e0c2:d567:9d6,1483.706,117.3616476,39.3433574,Asia/Shanghai,2022-01-27
2dd4f8d1-1ab6-47ce-aa31-143b808d7f9f,82-F7-68-82-46-84,47.246.180.224,a32f:ddb7:dfd1:28cc:40fe:a4d8:320:c2d8,287.779,-69.097023,-3.0443341,America/Manaus,2022-04-24
62e6bf8c-793c-4465-a150-140d0eb9b7bb,56-7C-14-FF-AE-56,79.54.191.228,77db:2132:8374:39cb:d968:dd22:bd32:9bba,412.52,-58.5197163,-34.5926613,America/Argentina/San_Luis,2022-01-30
e43c6bca-4b52-4534-a280-fb18a801ddbd,24-CD-8A-C3-A4-02,163.250.124.129,b535:b9ff:4d4d:9918:860a:99f6:6307:64fd,166.786,20.9594987,39.1365314,Europe/Athens,2022-07-26
e5364f9a-8d5d-4d2b-af5c-791d9be62eed,95-6F-0E-ED-C1-FE,95.217.118.235,1ce9:d662:fd9f:ce80:26d0:dc52:82ac:dfa7,342.937,-117.1382404,33.0227476,America/Los_Angeles,2022-01-12
965e160a-8fff-4144-8613-5f1b11066248,92-80-8E-97-65-A7,60.254.237.72,9c02:ea10:f644:57b9:e344:c85:52f0:f0a1,197.122,106.4032,-6.538,Asia/Jakarta,2022-04-18
e5cd0afa-9cb9-450b-be3b-01e653164825,32-92-47-7F-44-04,179.231.116.69,6060:a181:c7cc:25fd:2e44:e7c9:a7fc:bcc,1110.516,37.0625324,56.071894,Europe/Moscow,2022-07-03
643e92f8-7ab6-44da-a6cf-c7df7737718a,04-BF-50-86-C4-B3,24.173.204.242,8877:be76:7731:f2da:ce02:1003:b57c:7d84,888.189,108.758458,19.241239,Asia/Chongqing,2022-03-29
e1ddbec1-dcd9-48b2-a8ed-f32e7d9723f3,FD-11-86-60-4C-CD,173.124.31.244,d679:64f4:ad4b:3f69:2ee5:8a9a:9bb5:eab4,196.187,-22.5764849,63.9727688,Atlantic/Reykjavik,2022-06-09
72e26deb-18e6-4cde-ac19-01c3d853618e,E6-B0-7B-8D-9E-3C,240.216.83.203,a57c:4c66:85e7:d4fe:427:9964:32f6:6746,437.255,114.8804853,-2.430223,Asia/Makassar,2021-09-07
9833eb62-babf-421e-ae60-f4313845c4a3,5C-C8-64-BB-15-9D,112.110.136.132,b001:c8d3:ef7a:3ef8:46c:a03e:812a:b7b,323.568,111.3947978,-7.0848567,Asia/Jakarta,2021-08-02
f17bdae4-150d-4d9e-aec5-759fb379e337,82-08-3A-F6-62-68,44.92.0.119,30f6:bf:e228:79e4:6531:9703:502d:c496,654.329,15.9940592,58.6571132,Europe/Stockholm,2021-10-13
33da16cb-5b94-483a-bff4-d59aeed49fb4,FC-39-7A-7E-52-C6,129.183.147.39,d04e:98b4:f32a:6ead:b06b:eec5:3320:5a96,465.808,118.511235,28.901462,Asia/Shanghai,2022-05-29
7f05b24e-2c63-4a1e-bdcc-e4cf9f80d907,6A-30-E9-45-E5-37,39.159.187.237,f695:756a:a354:8f30:f534:7d5f:a60c:1e12,885.165,-63.9586111,-7.3175297,America/Manaus,2022-05-18
dffcb02c-bc0d-4d5f-b075-029787c60bdc,04-3F-4A-49-77-AD,150.30.150.155,9006:9f67:9ef6:27ac:d1c2:87a3:236c:d029,1271.782,111.6556388,-7.5450262,Asia/Jakarta,2022-01-01
09ef0e0d-86dd-45ba-9964-980c6ef89c49,03-8B-EF-FC-E4-9F,61.115.41.7,69cd:9f77:536a:6c69:c6a6:9945:d7ff:961e,441.304,111.6556388,-7.5450262,Asia/Jakarta,2022-02-09
1192777c-613c-41e6-b9d1-73123daf6ac9,D7-49-7A-93-DD-D4,173.160.1.85,7e37:2083:ee0f:7674:8e3c:aa1c:8497:acb,317.901,18.180271,49.3496761,Europe/Prague,2021-11-15
ee1fce04-007b-4d3d-ac31-e200c02ed59f,CE-EA-69-5B-A5-A3,143.118.102.1,528:af80:42:3b57:5b9e:9731:5c51:bdb9,-5.785,-51.0749483,-28.9481925,America/Sao_Paulo,2021-12-23
0a9773f5-bf7d-48b6-abe2-6cf79cd3c8d1,54-95-D3-5D-FF-18,61.92.100.29,cd2a:51d7:1dea:de33:9a4a:d456:1ea:85c,1079.299,-86.3326058,15.4644779,America/Tegucigalpa,2021-12-16
6d95e2aa-0408-4595-8860-3c8b35ca183c,D4-04-26-E7-22-7E,10.92.30.218,2984:b18e:faf8:4a08:801b:5dc8:59e:4a48,605.062,145.859323,-6.2899253,Pacific/Port_Moresby,2022-01-29
27976f5d-f034-4bec-907e-a5287688a335,63-B9-55-E9-E7-B0,52.25.221.240,ed5:996e:ec5a:59e7:81b3:a063:70ab:25b4,760.745,-75.063129,4.920956,America/Bogota,2021-08-14
98e710a6-d795-44d8-b990-a8e2febbeb00,45-F3-A6-8A-72-F9,80.71.170.215,67a2:5729:c585:6ff:6235:590c:917b:e99c,23.655,58.1488829,48.8313352,Asia/Aqtobe,2021-11-10
50729132-f856-4b90-bff2-e18a7d1291db,C2-14-A6-8D-87-89,21.5.162.33,6582:d0c3:bb40:31c8:ef19:bf26:7425:5c6f,434.222,22.2110081,49.5532749,Europe/Warsaw,2022-01-03
401673f5-7822-4057-a20b-05e83b4f2437,85-90-52-5B-E4-4F,111.254.80.14,d033:e3fa:1c40:f269:ab2:f5b7:c42b:ad99,1163.321,19.5880506,40.8875343,Europe/Tirane,2021-08-19
cc67767e-92df-4fd6-b50f-ebb4657d3c0e,62-65-65-53-3A-96,103.225.186.68,a0de:3746:43a0:6503:3d34:7990:5ec2:579,645.094,35.6642904,34.249832,Asia/Beirut,2022-07-05
94ee1204-5b4c-4e9b-926e-369d8724db66,AE-D1-19-2A-E7-55,95.109.122.42,b56e:74db:c1d8:30ed:7c8c:e48e:be07:fe8,357.416,-111.66,40.2299999,America/Denver,2021-10-25
cf63c895-4c79-4e50-8f58-2d8387965b15,55-7F-E4-59-03-62,204.153.19.125,19d8:8543:d2ef:d69d:3734:52e4:6a7b:f68b,307.923,-7.939099,40.8449853,Europe/Lisbon,2022-06-19
8b59930f-3b53-4b5b-94b6-765f31e379a1,78-82-42-31-D2-3C,124.183.10.123,887a:5c64:704d:ad3e:f8fc:face:7670:7436,864.819,17.2581487,52.5687063,Europe/Warsaw,2022-02-21
d0cb1241-06f1-47df-a1e5-228aa0d66d96,50-5E-4B-C8-B4-86,97.117.156.152,b1e8:7cbc:a344:541c:d27d:deb4:7898:1cfc,1279.425,35.288375,32.032726,Asia/Hebron,2022-02-07
ef8d7cea-ca32-4e7f-9616-916bc1e8a9e5,33-FC-1E-2D-BD-35,196.192.180.100,613a:230c:9735:ea8c:aaf5:e29c:29d5:138b,1144.045,121.7333298,17.75,Asia/Manila,2022-05-10
9576b584-9337-4c31-ac38-15810b86dd5d,7F-57-69-85-3B-D3,219.107.214.58,e45d:d094:7393:81aa:905:f259:a851:a384,863.119,-117.1046198,32.7495898,America/Los_Angeles,2022-05-22
ddf90dd9-df7b-4544-9bb5-60d79ffe2c11,D3-6B-B8-CE-85-D6,182.68.46.186,b8d5:a4b5:c883:8c94:2705:1b67:2035:f7d5,928.504,115.1600621,-8.6051214,Asia/Makassar,2022-06-09
754a21e1-25fc-436e-bb1a-74a256eb6831,C0-65-4B-BE-58-69,20.243.150.88,bec2:2898:a173:7099:af99:ab1c:1816:b37a,1436.848,119.7942301,49.348096,Asia/Harbin,2021-11-02
152fd90f-8ed4-4657-ae98-fa905ade93ef,FA-EE-2C-EE-BC-26,168.65.70.79,f2e7:aec7:1157:addd:2717:f5eb:f078:49a5,394.436,27.8428651,-22.0028763,Africa/Gaborone,2022-02-22
51ad9a2c-44a1-40d4-9c44-1c25ba585abb,70-35-0D-75-E0-F5,119.178.43.11,5656:550a:d1f5:77f5:b44c:f6ae:7a01:c08f,529.12,111.9641728,-8.091221,Asia/Jakarta,2021-10-13
6b73d4b2-f50f-4143-b8a5-6095f6fbac3a,E8-00-9D-E5-95-E3,5.122.249.10,8929:d849:681a:3452:a541:f79e:b0f:39b1,246.274,115.388966,31.830035,Asia/Chongqing,2021-12-21
c0d36d26-2720-4df7-b5a6-220a42bf7b00,6F-49-11-78-C8-EE,244.126.223.27,f32a:a1de:9b3b:c485:b3ce:4ec1:a073:21d7,915.056,11.0966373,10.3840217,Africa/Lagos,2022-06-25
d97aefaa-e064-4900-be49-7c5839466156,61-D6-0A-43-0C-08,39.169.42.161,8e8a:9177:7c4f:dd68:9029:8228:1f75:a666,106.688,17.8434702,59.4205168,Europe/Stockholm,2022-07-11
3f60fb84-6e63-4089-b592-5f5a03b95338,3E-07-F8-C9-CE-82,157.14.238.22,73f7:c3c4:f235:cc4f:865e:d25c:cb60:9e3f,218.883,121.4804504,12.8644915,Asia/Manila,2021-09-01
8e5738b7-125c-4726-bf5a-c342bcc22f48,07-55-BD-FC-1F-3C,156.8.67.206,4d75:5410:fa07:ca76:1199:cc0:e9e4:df16,1242.482,-9.2688282,38.7122242,Europe/Lisbon,2022-02-04
5eca0240-dd91-4505-83c8-596d466266f3,CD-57-4F-B4-0F-04,87.62.21.57,9994:7dc0:d49e:223f:85e2:92f4:6113:780e,586.442,4.6175276,51.8530202,Europe/Amsterdam,2022-04-12
861e9fa2-c7c8-4dfd-8853-3be80451230a,69-C5-77-62-6C-7D,96.57.55.186,d8d9:1dcb:f694:ef22:a3b0:3f9d:fd4:427c,-71.358,-45.2721363,-20.8938356,America/Sao_Paulo,2022-02-12
24df4879-a3b0-4bdb-b692-76e6dc1da8f1,C2-B7-A3-33-EC-29,160.136.125.42,9c0b:513f:22ca:2090:7d3b:74bc:281:654e,191.046,19.8512299,49.873937,Europe/Warsaw,2022-05-25
9cc8560f-457a-4467-85bc-73c4b915d654,2C-68-07-DE-B6-43,51.37.204.228,42b0:7ac0:70dd:26c2:ea93:aa44:d88a:8501,770.916,118.993885,25.419319,Asia/Chongqing,2021-11-27
cfcbcaed-6cb3-40e0-a14a-711f69a48f85,E1-0D-D9-A1-D7-E7,137.167.141.5,6c87:1113:9f55:593c:8e92:ef98:5eaf:5a78,813.941,117.943348,40.97465,Asia/Shanghai,2022-04-01
e53da28c-3981-4e85-b785-4677a2a53b54,A2-26-CC-BE-DC-5A,195.139.6.141,59ef:3418:2eaa:8cf7:3a67:437b:4cf7:9408,278.758,124.3032719,-9.7085741,Asia/Makassar,2021-11-09
40190b2f-f529-4595-b017-8a04a64dc221,54-69-41-6E-71-67,170.185.136.9,af14:533:8795:5a19:c578:9d39:a660:96e9,309.663,-70.6565151,-34.179452,America/Santiago,2022-03-02
03710052-e9b4-4b00-bdf2-586ac0ccc982,FF-BA-26-FF-CD-99,100.120.29.65,ba88:bb82:5931:2ed9:6e36:f8af:e956:9026,751.666,40.297852,55.354135,Asia/Yekaterinburg,2021-11-04
be7b5f3c-464f-4fa2-a6cb-fc2109f3ecb1,76-00-81-52-33-40,217.174.101.169,6401:98a3:4b1f:e148:285:a9a6:6420:bdb2,-71.107,106.979574,25.637152,Asia/Chongqing,2021-12-14
4c332124-8abf-4630-9503-7a7b618756e1,E8-E1-4C-96-CF-AD,235.218.195.195,2a9c:3048:26cf:890:28e5:cf76:9cae:571e,7.741,-53.088539,-23.4739979,America/Cuiaba,2022-07-08
2c29f8ef-a740-4263-a8a7-ab42a922bebc,08-B6-01-57-0B-8C,116.170.161.27,e1d1:3af1:2dd4:b84d:9227:36a2:c661:a77,751.501,8.0247005,5.1550917,Africa/Lagos,2021-12-09
31c30a23-5078-44a4-8d22-2c285291aca9,4C-4E-72-38-61-42,200.68.243.193,a1f0:9b44:7e0b:cda:28c1:8c6c:4efd:f2ef,740.506,113.609286,33.437877,Asia/Chongqing,2021-12-23
4eb43314-a522-49a3-b88e-ecda2fcd431a,24-A0-77-96-7D-0C,199.42.67.185,451:23d1:3b8f:51e1:9362:c96a:bdc1:4a0,1004.098,130.980894,45.304073,Asia/Shanghai,2022-07-15
13d5cbb3-d3eb-4d4b-8e47-c2278c35cbe1,E1-83-10-98-A5-43,104.34.160.134,8ab6:7366:393b:b39a:fa7c:e55d:a492:5085,1173.281,30.1775921,59.82941,Europe/Moscow,2022-03-04
4aa8391c-70a4-4e0c-8a3a-85a76ea0bfe6,06-E3-FD-C6-0B-9C,115.136.156.96,3aa3:5c06:f45e:4363:cedd:1da6:83d6:40f0,612.182,-81.38,28.54,America/New_York,2022-02-14
7311cafe-bce4-44d6-869a-17b2191bdd14,05-3A-4C-DF-76-79,216.225.81.49,272e:4aa0:924c:57f9:587d:d1a8:81eb:b1ff,266.129,20.449178,50.4897179,Europe/Warsaw,2022-01-30
09ab8efb-18f6-47a9-93ee-209534ee1e92,73-64-A3-25-BC-59,39.143.205.10,5b6a:d12a:daa7:7aa:c11d:72d6:6a59:cc23,1186.629,107.281417,-6.2404416,Asia/Jakarta,2021-11-11
05738e2c-ba2d-4d77-b561-c9fe2a261fc7,1D-E5-8C-11-5E-0D,107.90.17.194,3eca:bb8:ebd4:363:fef8:b861:cb90:2f05,271.609,-44.3413836,-19.9433029,America/Sao_Paulo,2022-05-11
a8c2e4a1-263f-45a6-ad86-da665589383e,E4-9C-DA-59-D7-81,16.143.73.194,2001:b911:900:517:eb99:a951:2bad:fac0,390.01,23.8954385,50.6507001,Europe/Warsaw,2021-08-31
22e49b92-7976-40f0-af1f-5cd9f9ba75e0,2B-F4-98-5F-42-A2,59.0.17.121,c239:d794:2490:c91b:a8a9:c0bb:9124:b992,318.259,111.9969626,-8.2046795,Asia/Jakarta,2021-10-05
1fb0e93b-0225-43fb-8f86-133b31918f4b,7F-C7-69-4E-73-57,145.204.16.121,3191:99d1:ae42:e4f:8b53:bb3:a94d:80f,393.914,111.8270486,-8.1553145,Asia/Jakarta,2022-03-15
c2fddc44-95e4-4006-820b-bb0bb7b045e6,6F-42-6B-B4-E4-C9,14.133.88.169,2f80:44b6:7710:d5ac:c41d:67af:3e47:cd78,723.933,43.80583,40.78276,Asia/Yerevan,2022-03-28
d7219ea2-142f-4f01-be61-2b71487cd389,97-FF-A3-F1-FC-CA,57.197.226.205,acf4:f1e7:f568:ddfa:d563:c133:5ee7:a577,1177.387,120.632896,27.974248,Asia/Shanghai,2022-02-13
9a12cc0b-c87a-4175-afbd-109b6da84b81,C0-3B-D1-AA-A4-5C,165.176.116.214,b362:457a:99b0:b855:7100:5e6d:6eab:b5f,298.788,120.582633,29.988244,Asia/Shanghai,2022-07-13
0d7d018f-e394-4f3a-a8a1-81230e8c9faf,D7-95-C8-4B-D8-A3,160.252.31.183,f178:b120:e752:3ca9:f5d0:2686:971b:2bad,959.361,111.5140386,-6.791629,Asia/Jakarta,2022-04-30
cb49de2f-5a32-40d3-b244-54bccc375ae2,6B-BB-CD-2F-B0-EA,31.14.43.231,3bf4:844f:df1a:7c5f:a34:cc4:a9f7:f12,56.735,121.0317737,14.565668,Asia/Manila,2022-05-26
3a1fbea3-4488-4920-a823-9aae6f903000,33-1B-42-40-35-E5,180.153.22.74,9e1b:c9fc:da74:7c07:9d83:7516:b8e0:a4c8,476.088,-97.3199999,32.7299999,America/Chicago,2021-10-26
348b1b25-8f48-4389-90f6-52dd5a1bc530,F1-23-02-DC-A9-D4,163.95.211.100,f1a4:38d0:4eee:561c:24ac:ee77:9040:fb2f,475.221,-171.8556172,-13.7994093,Pacific/Apia,2021-11-15
63757089-aa28-46b7-ba37-8dfbcb07c711,1B-74-DB-58-0B-86,224.218.185.207,20c8:db2:c2e4:4bc2:11cc:6d4c:71d6:d8e5,401.876,-72.9482281,-38.7445218,America/Santiago,2021-09-13
140aa737-c4a5-4344-a07b-9ceac42187f0,FB-E6-61-C8-7E-9F,109.108.167.54,4be6:ec26:7db8:56a9:f2f0:827e:e206:9c99,1169.235,109.77792,29.013167,Asia/Chongqing,2022-01-05
2377b5d7-37a3-4168-a43c-fa96ef6103f8,A4-2F-20-3E-1F-72,106.158.150.71,a3f:d448:9c71:afe7:a4cf:c747:d571:c5c1,1166.886,106.1078627,-6.3517979,Asia/Jakarta,2022-03-09
c08b1a61-fd5a-48d1-b43e-93979e4e6317,43-A2-E3-31-85-48,211.56.208.48,d58a:3fb4:4d80:2eb2:a50a:a369:9dca:44fa,1127.627,2.586253,48.840109,Europe/Paris,2021-10-10
eb61aa6c-a509-435d-bcf8-72ddd3dd858d,79-EF-67-96-00-3C,116.106.132.221,d0fd:87c8:1872:2dba:5e4b:ce32:4c00:aacb,1307.286,-8.496851,41.795664,Europe/Lisbon,2021-09-21
f6d28be5-3eb4-4c59-84b7-b3e790533517,F7-EC-C9-D3-AF-F8,92.18.71.52,56ec:e8ce:dbb:5b57:5dd5:2d0b:4cd5:b788,601.415,-8.6985716,39.4242713,Europe/Lisbon,2022-04-08
11f85e95-3a8c-4251-8a85-443f1b27248c,D9-97-CC-E9-67-4C,213.147.130.239,e4bf:505:a8ff:6160:1f8c:a962:3d84:e4eb,719.7,-115.09649,67.82743,America/Yellowknife,2022-05-29
b3c23ec3-6b37-4afb-91b2-4cfd665df0c2,D0-9B-8B-04-BE-47,2.199.149.127,2c5:b6ea:5bf4:a6ea:5567:7ca9:532e:fdde,1316.529,-78.016667,-6.6,America/Lima,2022-01-25
2b6d8147-60fb-43dd-87d6-dc63334be2fe,27-42-56-C1-EF-90,2.132.227.145,484a:af79:5e27:a6e:cc21:dcee:c071:8216,1388.467,18.6057328,49.8545281,Europe/Warsaw,2022-04-23
60b62d7e-d922-47ad-b371-f33e80b65ad4,C5-CB-28-95-D2-AE,202.49.204.140,5d71:f920:4ea4:975a:1f39:2ce:c623:581,-44.724,119.1852645,10.3764175,Asia/Manila,2021-10-31
b74d3c28-414b-4833-9d54-d24056802f81,4B-76-FD-1F-E6-85,68.104.212.137,60e8:51bc:e64:480c:caad:acef:41dc:33e1,267.389,-89.6769193,13.9896097,America/El_Salvador,2022-01-25
00a84710-1cbf-4c97-8d3e-fbabcbce8c61,20-A8-6E-58-EA-06,195.202.87.43,7438:9e73:9003:1502:ce6a:fc5b:682:b0be,888.196,99.1018946,58.4789614,Asia/Krasnoyarsk,2022-01-07
624f14e6-fcc6-473a-ab03-a9b68ad00d3c,5E-15-D6-32-C0-FF,106.178.60.172,e71c:837c:e92b:1a85:da40:f1f7:d6a8:9d06,241.682,118.449305,32.032275,Asia/Shanghai,2022-02-16
9af749b3-6ded-43e4-a29c-ee726f954a32,9E-E6-F9-FC-0F-7B,136.198.189.248,4ba0:c83f:2cf:191c:7201:1504:7114:a9fe,206.795,110.7095788,-6.5277643,Asia/Jakarta,2022-03-02
67284620-afff-4607-a288-7b02717efcfb,EA-91-A8-6B-9C-BC,158.216.48.74,14e1:e711:793f:8098:be30:b551:d820:b752,275.487,30.2512728,-3.446207,Africa/Bujumbura,2021-11-04
54c4eaae-278d-4067-81fe-adbd66b03bcf,47-5D-61-BA-FC-1A,206.185.3.204,7d2a:8625:8403:758e:a1c2:d42e:8f8f:159f,576.745,113.41667,46.9,Asia/Ulaanbaatar,2021-09-26
3568f9f1-4327-4d40-bcf2-9a08d852652b,2A-60-FC-81-39-DD,77.210.7.146,345a:56df:4dbf:d9f5:96b8:dc72:40f2:ef79,486.726,-71.8291245,46.8922184,America/Montreal,2021-12-01
67a984f0-da4f-41eb-8443-da57cf9fddca,4E-E4-F5-B8-96-42,103.186.210.157,9544:ce7d:409d:f566:26ff:a96f:fd27:9c3f,382.692,115.251124,37.520481,Asia/Chongqing,2022-06-09
91d00f58-f6d4-4ed6-a324-2bc5d1043709,5B-8B-58-83-EC-AE,146.7.215.223,3522:e307:3764:b682:aa0a:2f39:bc68:2e1a,1009.298,16.450466,51.0377167,Europe/Warsaw,2021-11-01
9d8d37e5-2e57-4357-8962-20364feb8b73,F5-64-7A-DF-F2-84,200.248.238.48,627d:aec9:c9d:2f8b:fd6f:63f2:da25:3a46,1396.271,105.8754575,53.9608024,Asia/Irkutsk,2021-10-20
fe7efa3e-3746-4fa4-bf37-e285fd06e102,8C-CA-05-2E-35-9B,144.12.80.207,1896:dcd2:5047:2ebe:4066:941b:1415:40b3,1421.438,44.8151638,54.3843215,Asia/Yekaterinburg,2022-01-05
fbb811dc-9d5b-4a29-8fab-0aceda6ff199,73-28-B2-DB-6C-96,115.201.102.210,7d89:9cf3:3b64:6a84:95cf:d145:60cd:837e,981.134,15.8681689,49.12249,Europe/Prague,2021-09-07
6e225422-f34c-45bc-9f20-62503e3a7bb2,5A-CD-AA-7A-89-40,203.135.149.114,aec7:f260:3b66:8edc:2454:bc22:9f57:8137,696.203,108.01,-7.3532,Asia/Jakarta,2022-03-22
974e8484-4396-4097-bb12-20b523c1433a,8E-CD-22-B9-DF-B0,175.8.130.229,b7ac:1a4:9dc9:b208:7739:39b0:4be5:f640,201.716,117.325744,38.94081,Asia/Shanghai,2022-02-02
f5bbc89f-4eb5-46bb-88f3-b6d6f2fb9367,9B-4F-F7-BD-8E-9F,162.92.18.143,ceef:1bf4:e80:b51f:24a6:3e7b:a10e:ce22,992.936,9.3839598,12.6226118,Africa/Lagos,2022-01-18
512e39e0-3351-41d1-8e2c-be02dd737d3a,C8-1D-FD-CB-C1-A5,196.79.222.22,dff7:54be:41bd:749f:3c56:ef0b:8500:a5ca,976.701,11.2240441,4.7546039,Africa/Douala,2022-03-12
9c4a1641-d643-4327-804b-6dffca6536b9,87-A4-F3-69-45-64,137.245.18.166,75c2:aac5:da76:27c9:bc52:748f:4d64:c9a,1244.627,108.249509,31.364902,Asia/Shanghai,2021-11-02
1c328a75-10d9-4ba1-81be-67256172789e,92-9D-AB-F8-2A-77,80.87.89.79,d805:1029:a3c6:8416:af06:7eec:38fa:f545,1055.981,43.7924407,43.4136328,Europe/Moscow,2022-05-13
70b90de3-b7e9-4b44-bd00-0e7f4fb571f8,1B-82-F9-AF-C9-16,144.138.121.40,b3a3:24f7:e29f:23dc:8ec:d785:313b:5a68,1098.225,109.73445,34.90994,Asia/Chongqing,2021-11-19
ba2c886a-549b-4e82-b881-7328122c3fff,98-4E-10-DB-4E-A9,48.58.85.137,6451:6de1:c4e3:32ca:7188:33ef:638f:c19f,193.323,-64.2108962,-31.4847366,America/Argentina/Cordoba,2021-12-19
26ad258f-7b1b-4ef9-bbc5-1dcbc93a52d9,A1-14-BF-7C-56-D9,118.178.201.10,d001:56b0:afba:6f48:76d0:e17f:a262:e967,1121.933,132.7466993,-2.840682,Asia/Jayapura,2022-04-02
32906770-ff21-46ca-a169-4aa68470a29d,69-0C-78-65-FA-AF,58.86.124.56,bea6:8edf:6fc0:e18f:7596:fed:1531:bab4,-36.117,5.0840393,51.5742615,Europe/Amsterdam,2021-10-24
5ed9a768-ad3e-459b-8703-8a097189162f,AA-3A-58-84-DC-10,250.243.117.141,7106:ba38:dbd5:beb9:82b1:5bb:28a5:c17e,1454.33,116.952766,31.466526,Asia/Shanghai,2022-05-10
016ce38d-a9da-470d-8fbb-a08a302d41d6,35-5F-1A-8B-08-4A,211.134.225.48,553:4246:aef:b413:baa9:7caf:72eb:4d61,701.421,86.1521385,55.5099217,Asia/Novokuznetsk,2021-08-17
9873d2b3-39ba-448c-99e7-fb72dae85b0a,09-E7-28-D6-6D-F8,67.80.38.176,e2ef:c5fa:ab8:8399:5d3b:fb74:b42d:7ce,803.933,124.602106,8.2321816,Asia/Manila,2021-08-25
96d6d0ea-b289-4d6a-81ab-ce52d1993489,C1-09-47-A8-5E-5B,8.101.81.86,4dee:6358:4d9:ee5e:9a0e:b8cf:ee3:5ea7,780.133,40.2782239,21.357765,Asia/Riyadh,2022-03-14
d35c75ee-adc8-486e-bca8-bc03bfee178e,E5-22-D1-FE-D8-94,64.167.53.138,7a81:2fe8:f4b7:10d9:b459:c1a2:9ade:d89b,536.131,110.949819,21.430823,Asia/Chongqing,2022-05-03
92a6eb3a-55e0-4184-a9d3-3204686a35c3,1C-DC-04-23-9D-F8,184.230.232.1,cc00:8f70:adae:1a54:9e7a:a3af:60d2:c3af,964.836,-62.70936,45.67875,America/Halifax,2021-11-08
d701265e-b00e-42c7-9716-746bea2f48cf,9D-53-1A-C5-B8-F3,0.34.113.162,e0c5:d5bb:3eeb:cd6b:874f:cb8c:8e81:37d1,424.449,24.15476,35.5390834,Europe/Athens,2021-09-10
9b6819b0-4555-46bd-8e03-55574ca2908e,C1-BB-D4-1B-6B-FB,55.86.101.179,9bc7:8079:f6d9:ee97:e4d6:86f3:7d5d:36f6,311.454,108.2286504,15.3487537,Asia/Ho_Chi_Minh,2022-06-14
5513a1b5-0c78-48aa-9daf-0eeb7b9a8498,0D-43-A0-C6-98-AE,195.127.27.18,6ccb:c0e8:9ef9:9aee:29d7:164b:ed92:5f81,782.683,-89.6526107,14.4990116,America/Guatemala,2022-01-03
f33ea0da-b24c-4046-a849-fc460e8be3c8,BC-C0-02-40-2E-2F,72.125.214.43,7003:a6ba:5a00:17b8:b818:c8f3:afff:f01e,99.19,28.0172665,-25.9248045,Africa/Johannesburg,2021-09-08
0fdeb221-22e0-47be-b2f1-d7c7077cb795,D8-4A-BB-34-E2-4C,38.153.55.216,ca13:6c2a:6ef1:8b8a:b536:fe0d:ade:b1,1460.71,105.1726816,20.8381545,Asia/Ho_Chi_Minh,2022-01-21
b3fbf5b3-17cb-4243-9748-0ed34ade47c5,41-6E-31-AE-BD-4B,163.226.167.179,19b9:3bf1:f8dd:3983:1e75:b8b9:667a:3756,383.967,-75.2966019,6.979498,America/Bogota,2021-11-25
2653ae1a-5b02-4225-bc77-8738aa54c695,D5-E4-9E-3A-B8-D0,88.75.85.251,b676:88bc:ebdc:427a:2283:e161:4c2a:1d02,-31.426,102.969002,-1.079239,Asia/Makassar,2022-04-19
c8dca7fd-04b9-4321-a667-d7b6d35cbf76,96-13-DE-DB-26-9F,232.106.152.8,1d3:9d51:31d2:7719:bc14:cb4f:a2e9:694d,1027.69,-38.5900375,-12.6654745,America/Bahia,2022-07-10
6eed34a1-3674-458b-89dc-0ce853e7a1bb,E6-42-A5-78-FA-E8,18.2.122.96,68c5:ea82:bd59:48c4:3f74:6af9:5752:4336,763.835,124.3032719,-9.7085741,Asia/Makassar,2022-04-04
45d02d0d-c489-4bf9-9e2f-9b054dcf000c,9B-25-D2-28-3F-EC,219.239.27.65,4275:7708:9bff:13b3:496b:24b6:135a:94a6,820.917,39.8052121,57.6438118,Europe/Moscow,2021-11-16
b541ded5-479b-4a64-97e6-3652ff6e44ad,CF-1E-65-34-10-C5,155.2.240.95,4a21:c443:9c14:86dc:9fc8:e56:fec2:d6bb,593.725,0.3908219,47.8225694,Europe/Paris,2022-01-16
